Number,Title,Yardage,Description,TSS,Duration
11,Open Water Skills #3,2500,"Warm Up 600 as: - 200 Swim @50-70% - 3x25 Kick - Take 5s - 200 Pull @60-70% - 3x25 Swim w/ FAST Starts, easy to the wall - Take 5-10s Drill Set 6x50 as 25 Single-Arm Drill / 25 Swim focusing on a strong Catch and Pull - Take 10-15s Pre-Set 3x25 TARZAN Swim - Take 5-10s 4x50 Swim as 25 OVER-Kick, 25 Limit Kick Main Set 1x400 Pull/Paddles @80%, focusing on a strong Catch and Pull - Take 20s 7x50 Swim as 25 HARD!!! / 25 @80% - Take 15s 1x300 Pull @80% w/ no walls, and sighting twice per 25 - Take 15s Cool Down 3x25 Single-Arm Drill - Take 5-10s 100 Choice",50,2128
11,Open Water Skills #3,3000,"Warm Up 600 as: - 200 Swim @50-70% - 3x25 Kick - Take 5s - 200 Pull @60-70% - 3x25 Swim w/ FAST Starts, easy to the wall - Take 5-10s Drill Set 7x50 as 25 Single-Arm Drill / 25 Swim focusing on a strong Catch and Pull - Take 10-15s Pre-Set 3x25 TARZAN Swim - Take 5-10s 5x50 Swim as 25 OVER-Kick, 25 Limit Kick Main Set 2x400 Pull/Paddles @80%, focusing on a strong Catch and Pull - Take 20s 9x50 Swim as 25 HARD!!! / 25 @80% - Take 15s 2x300 Pull @80% w/ no walls, and sighting twice per 25 - Take 15s Cool Down 3x25 Single-Arm Drill - Take 5-10s 100 Choice",60,2553
11,Open Water Skills #3,3500,"Warm Up 600 as: - 200 Swim @50-70% - 4x25 Kick - Take 5s - 200 Pull @60-70% - 4x25 Swim w/ FAST Starts, easy to the wall - Take 5-10s Drill Set 8x50 as 25 Single-Arm Drill / 25 Swim focusing on a strong Catch and Pull - Take 10-15s Pre-Set 4x25 TARZAN Swim - Take 5-10s 6x50 Swim as 25 OVER-Kick, 25 Limit Kick Main Set 2x400 Pull/Paddles @80%, focusing on a strong Catch and Pull - Take 20s 10x50 Swim as 25 HARD!!! / 25 @80% - Take 15s 2x300 Pull @80% w/ no walls, and sighting twice per 25 - Take 15s Cool Down 4x25 Single-Arm Drill - Take 5-10s 100 Choice",70,2978
12,Open Water Skills #4,2000,"Warm Up 600 as: - 200 Swim @50-70% - 200 Pull @70% - 2x25 Kick - Take 5s - 2x25 FAST - Take 10s Drill Set 4x50 - Take 10s, as: - ODDS: 25 Finger Tip Drag / 25 Swim - EVENS: 25 HIGH Turnover / 25 Swim Pre-Set 5x50 Swim in :37 (CS) on :50 Main Set 1x800 - Take 30-45s, as: - 400 @70-80% - 300 @80%, sight each 25 - 100 @80-90% Cool Down 2x25 Finger Tip Drag 100 Choice",40,1702
12,Open Water Skills #4,2500,"Warm Up 600 as: - 200 Swim @50-70% - 200 Pull @70% - 2x25 Kick - Take 5s - 2x25 FAST - Take 10s Drill Set 5x50 - Take 10s, as: - ODDS: 25 Finger Tip Drag / 25 Swim - EVENS: 25 HIGH Turnover / 25 Swim Pre-Set 6x50 Swim in :37 (CS) on :50 Main Set 2x800 - Take 30-45s, as: - 400 @70-80% - 300 @80%, sight each 25 - 100 @80-90% Cool Down 2x25 Finger Tip Drag 100 Choice",50,2128
12,Open Water Skills #4,3000,"Warm Up 600 as: - 200 Swim @50-70% - 200 Pull @70% - 3x25 Kick - Take 5s - 3x25 FAST - Take 10s Drill Set 6x50 - Take 10s, as: - ODDS: 25 Finger Tip Drag / 25 Swim - EVENS: 25 HIGH Turnover / 25 Swim Pre-Set 7x50 Swim in :37 (CS) on :50 Main Set 2x800 - Take 30-45s, as: - 400 @70-80% - 300 @80%, sight each 25 - 100 @80-90% Cool Down 3x25 Finger Tip Drag 100 Choice",60,2553
12,Open Water Skills #4,3500,"Warm Up 600 as: - 200 Swim @50-70% - 200 Pull @70% - 3x25 Kick - Take 5s - 3x25 FAST - Take 10s Drill Set 7x50 - Take 10s, as: - ODDS: 25 Finger Tip Drag / 25 Swim - EVENS: 25 HIGH Turnover / 25 Swim Pre-Set 9x50 Swim in :37 (CS) on :50 Main Set 3x800 - Take 30-45s, as: - 400 @70-80% - 300 @80%, sight each 25 - 100 @80-90% Cool Down 3x25 Finger Tip Drag 100 Choice",70,2978
12,Open Water Skills #4,4100,"Warm Up 600 as: - 200 Swim @50-70% - 200 Pull @70% - 4x25 Kick - Take 5s - 4x25 FAST - Take 10s Drill Set 8x50 - Take 10s, as: - ODDS: 25 Finger Tip Drag / 25 Swim - EVENS: 25 HIGH Turnover / 25 Swim Pre-Set 10x50 Swim in :37 (CS) on :50 Main Set 3x800 - Take 30-45s, as: - 400 @70-80% - 300 @80%, sight each 25 - 100 @80-90% Cool Down 4x25 Finger Tip Drag 100 Choice",82,3489
13,Open Water Skills #5,2000,"Warm Up 700 as: - 300 Swim @50-70% - 200 Pull @70% - 200 Swim, sight every 6 strokes Drill Set 4x50 - Take 10s, as: - ODDS: 25 TARZAN Swim / 25 Swim - EVENS: 50 w/ NO Walls Pre-Set 4x(25 Kick (use buoy as board), 50 Pull) - Take 10s Main Set 3x200 Swim @80%, sight every 6 strokes - Take 15s 2x300 Swim, as: - 200 @70%, sight every 6 strokes - 100 @90% - Take 20s Cool Down 200 Choice",40,1702
13,Open Water Skills #5,2500,"Warm Up 700 as: - 300 Swim @50-70% - 200 Pull @70% - 200 Swim, sight every 6 strokes Drill Set 5x50 - Take 10s, as: - ODDS: 25 TARZAN Swim / 25 Swim - EVENS: 50 w/ NO Walls Pre-Set 4x(25 Kick (use buoy as board), 50 Pull) - Take 10s Main Set 4x200 Swim @80%, sight every 6 strokes - Take 15s 2x300 Swim, as: - 200 @70%, sight every 6 strokes - 100 @90% - Take 20s Cool Down 200 Choice",50,2128
13,Open Water Skills #5,3000,"Warm Up 700 as: - 300 Swim @50-70% - 200 Pull @70% - 200 Swim, sight every 6 strokes Drill Set 6x50 - Take 10s, as: - ODDS: 25 TARZAN Swim / 25 Swim - EVENS: 50 w/ NO Walls Pre-Set 4x(25 Kick (use buoy as board), 50 Pull) - Take 10s Main Set 5x200 Swim @80%, sight every 6 strokes - Take 15s 2x300 Swim, as: - 200 @70%, sight every 6 strokes - 100 @90% - Take 20s Cool Down 200 Choice",60,2553
13,Open Water Skills #5,3500,"Warm Up 700 as: - 300 Swim @50-70% - 200 Pull @70% - 200 Swim, sight every 6 strokes Drill Set 8x50 - Take 10s, as: - ODDS: 25 TARZAN Swim / 25 Swim - EVENS: 50 w/ NO Walls Pre-Set 4x(25 Kick (use buoy as board), 50 Pull) - Take 10s Main Set 6x200 Swim @80%, sight every 6 strokes - Take 15s 3x300 Swim, as: - 200 @70%, sight every 6 strokes - 100 @90% - Take 20s Cool Down 200 Choice",70,2978
13,Open Water Skills #5,3700,"Warm Up 700 as: - 300 Swim @50-70% - 200 Pull @70% - 200 Swim, sight every 6 strokes Drill Set 8x50 - Take 10s, as: - ODDS: 25 TARZAN Swim / 25 Swim - EVENS: 50 w/ NO Walls Pre-Set 4x(25 Kick (use buoy as board), 50 Pull) - Take 10s Main Set 6x200 Swim @80%, sight every 6 strokes - Take 15s 3x300 Swim, as: - 200 @70%, sight every 6 strokes - 100 @90% - Take 20s Cool Down 200 Choice",74,3149
14,Open Water Skills #6,2000,"Warm Up 700 as: - 200 Swim @50-70% - 2x100 Pull @70% - Take 10s - 2x50 Swim, sight once each 25 Drill Set One Times Through... 50 Swim, sight every 6 strokes - Take 5s 50 Swim, br3 - Take 10s Pre-Set 400 Pull as 25 HARD / 25 EASY Main Set 800 Pull @70%, sight once each 25 - Take 30s 2x100 Swim in 1:15 (Z2) on 1:25 400 Pull/Paddles @70% - Take 20s 2x50 Swim in :35 (5%) on :50 Cool Down 200 Choice",40,1702
14,Open Water Skills #6,2500,"Warm Up 700 as: - 200 Swim @50-70% - 2x100 Pull @70% - Take 10s - 3x50 Swim, sight once each 25 Drill Set One Times Through... 50 Swim, sight every 6 strokes - Take 5s 50 Swim, br3 - Take 10s Pre-Set 400 Pull as 25 HARD / 25 EASY Main Set 800 Pull @70%, sight once each 25 - Take 30s 3x100 Swim in 1:15 (Z2) on 1:25 400 Pull/Paddles @70% - Take 20s 3x50 Swim in :35 (5%) on :50 Cool Down 200 Choice",50,2128
14,Open Water Skills #6,3000,"Warm Up 700 as: - 200 Swim @50-70% - 3x100 Pull @70% - Take 10s - 3x50 Swim, sight once each 25 Drill Set Three Times Through... 50 Swim, sight every 6 strokes - Take 5s 50 Swim, br3 - Take 10s Pre-Set 400 Pull as 25 HARD / 25 EASY Main Set 800 Pull @70%, sight once each 25 - Take 30s 3x100 Swim in 1:15 (Z2) on 1:25 400 Pull/Paddles @70% - Take 20s 3x50 Swim in :35 (5%) on :50 Cool Down 200 Choice",60,2553
14,Open Water Skills #6,3500,"Warm Up 700 as: - 200 Swim @50-70% - 3x100 Pull @70% - Take 10s - 4x50 Swim, sight once each 25 Drill Set Four Times Through... 50 Swim, sight every 6 strokes - Take 5s 50 Swim, br3 - Take 10s Pre-Set 400 Pull as 25 HARD / 25 EASY Main Set 800 Pull @70%, sight once each 25 - Take 30s 4x100 Swim in 1:15 (Z2) on 1:25 400 Pull/Paddles @70% - Take 20s 4x50 Swim in :35 (5%) on :50 Cool Down 200 Choice",70,2978
15,Open Water Skills #7,2000,"Warm Up 800 as: - 300 Swim @50-70% - 200 Pull @70% - 2x25 Kick - Take 5-10s - 2x25 HARD Swim - Take 10s - 100 Swim @70% Drill Set 3x50 - Take 10s, as: - 25 Swim w/ an OVER-Kick - 25 Swim, sighting every 6 strokes Pre-Set One Times Through... - 25 in :17 (10%) on :30 - 50 in :35 (5%) on :45 - 75 in :55 (CS) on 1:05 Main Set 2x50 Swim in :35 (5%) on :50 2x400 Pull @80%, sighting every 8 strokes - Take 20s 2x50 Swim in :35 (5%) on :50 Cool Down 100 Choice",40,1702
15,Open Water Skills #7,2500,"Warm Up 800 as: - 300 Swim @50-70% - 200 Pull @70% - 3x25 Kick - Take 5-10s - 3x25 HARD Swim - Take 10s - 100 Swim @70% Drill Set 4x50 - Take 10s, as: - 25 Swim w/ an OVER-Kick - 25 Swim, sighting every 6 strokes Pre-Set One Times Through... - 25 in :17 (10%) on :30 - 50 in :35 (5%) on :45 - 75 in :55 (CS) on 1:05 Main Set 3x50 Swim in :35 (5%) on :50 3x400 Pull @80%, sighting every 8 strokes - Take 20s 3x50 Swim in :35 (5%) on :50 Cool Down 100 Choice",50,2128
15,Open Water Skills #7,3000,"Warm Up 800 as: - 300 Swim @50-70% - 200 Pull @70% - 3x25 Kick - Take 5-10s - 3x25 HARD Swim - Take 10s - 100 Swim @70% Drill Set 5x50 - Take 10s, as: - 25 Swim w/ an OVER-Kick - 25 Swim, sighting every 6 strokes Pre-Set Two Times Through... - 25 in :17 (10%) on :30 - 50 in :35 (5%) on :45 - 75 in :55 (CS) on 1:05 Main Set 3x50 Swim in :35 (5%) on :50 3x400 Pull @80%, sighting every 8 strokes - Take 20s 3x50 Swim in :35 (5%) on :50 Cool Down 100 Choice",60,2553
15,Open Water Skills #7,3500,"Warm Up 800 as: - 300 Swim @50-70% - 200 Pull @70% - 4x25 Kick - Take 5-10s - 4x25 HARD Swim - Take 10s - 100 Swim @70% Drill Set 6x50 - Take 10s, as: - 25 Swim w/ an OVER-Kick - 25 Swim, sighting every 6 strokes Pre-Set Four Times Through... - 25 in :17 (10%) on :30 - 50 in :35 (5%) on :45 - 75 in :55 (CS) on 1:05 Main Set 4x50 Swim in :35 (5%) on :50 4x400 Pull @80%, sighting every 8 strokes - Take 20s 4x50 Swim in :35 (5%) on :50 Cool Down 100 Choice",70,2978
15,Open Water Skills #7,3800,"Warm Up 800 as: - 300 Swim @50-70% - 200 Pull @70% - 4x25 Kick - Take 5-10s - 4x25 HARD Swim - Take 10s - 100 Swim @70% Drill Set 6x50 - Take 10s, as: - 25 Swim w/ an OVER-Kick - 25 Swim, sighting every 6 strokes Pre-Set Four Times Through... - 25 in :17 (10%) on :30 - 50 in :35 (5%) on :45 - 75 in :55 (CS) on 1:05 Main Set 4x50 Swim in :35 (5%) on :50 4x400 Pull @80%, sighting every 8 strokes - Take 20s 4x50 Swim in :35 (5%) on :50 Cool Down 100 Choice",76,3234
16,Speed and Power #1,2000,Warm Up 500 as: - 300 Swim @50–70% - 2x25 Kick – Take 5s - 100 Pull @60–70% Drill Set 5x25 TARZAN Swim Pre-Set One Times Through... 25 KOB – Take 5s 50 Swim @80% – Take 10s Main Set One Times Through... 6x50 Swim in :33 (10%) on :50 2x100 Swim in 1:14 (CS) on 1:25 100 EASY Cool Down 2x25 TARZAN Swim 100 Choice,40,1702
16,Speed and Power #1,2500,Warm Up 500 as: - 300 Swim @50–70% - 3x25 Kick – Take 5s - 100 Pull @60–70% Drill Set 6x25 TARZAN Swim Pre-Set One Times Through... 25 KOB – Take 5s 50 Swim @80% – Take 10s Main Set One Times Through... 7x50 Swim in :33 (10%) on :50 3x100 Swim in 1:14 (CS) on 1:25 100 EASY Cool Down 3x25 TARZAN Swim 100 Choice,50,2128
16,Speed and Power #1,3000,Warm Up 500 as: - 300 Swim @50–70% - 3x25 Kick – Take 5s - 100 Pull @60–70% Drill Set 7x25 TARZAN Swim Pre-Set Three Times Through... 25 KOB – Take 5s 50 Swim @80% – Take 10s Main Set Two Times Through... 9x50 Swim in :33 (10%) on :50 3x100 Swim in 1:14 (CS) on 1:25 100 EASY Cool Down 3x25 TARZAN Swim 100 Choice,60,2553
16,Speed and Power #1,3500,Warm Up 500 as: - 300 Swim @50–70% - 4x25 Kick – Take 5s - 100 Pull @60–70% Drill Set 8x25 TARZAN Swim Pre-Set Eight Times Through... 25 KOB – Take 5s 50 Swim @80% – Take 10s Main Set Two Times Through... 10x50 Swim in :33 (10%) on :50 4x100 Swim in 1:14 (CS) on 1:25 100 EASY Cool Down 4x25 TARZAN Swim 100 Choice,70,2978
17,Speed and Power #2,2000,"Warm Up 500 as: - 200 Swim @50–70% - 2x25 Kick – Take 5s - 100 Pull @60–70% - 2x25 FAST Swim – Take 5–10s Drill Set 3x50 as 25 Press Your Buoy Drill / 25 Swim – Take 5–10s Pre-Set 500 Swim as 100H/100E, 75H/75E, 50H/50E, 25H/25E Main Set 9x50 Swim in :35 (5%) on :50 5x25 Swim in :17 (10%) on :30 1x100 Swim in 1:14 (CS) on 1:25 200 Swim in 2:30–2:33 on 2:45 (Z2) 7x50 Swim in :35 (5%) on :50 Cool Down 2x25 Press Your Buoy Drill – Take 5s 100 Choice",40,1702
17,Speed and Power #2,2500,"Warm Up 500 as: - 200 Swim @50–70% - 3x25 Kick – Take 5s - 100 Pull @60–70% - 3x25 FAST Swim – Take 5–10s Drill Set 4x50 as 25 Press Your Buoy Drill / 25 Swim – Take 5–10s Pre-Set 500 Swim as 100H/100E, 75H/75E, 50H/50E, 25H/25E Main Set 11x50 Swim in :35 (5%) on :50 6x25 Swim in :17 (10%) on :30 1x100 Swim in 1:14 (CS) on 1:25 200 Swim in 2:30–2:33 on 2:45 (Z2) 9x50 Swim in :35 (5%) on :50 Cool Down 3x25 Press Your Buoy Drill – Take 5s 100 Choice",50,2128
17,Speed and Power #2,3000,"Warm Up 500 as: - 200 Swim @50–70% - 3x25 Kick – Take 5s - 100 Pull @60–70% - 3x25 FAST Swim – Take 5–10s Drill Set 5x50 as 25 Press Your Buoy Drill / 25 Swim – Take 5–10s Pre-Set 500 Swim as 100H/100E, 75H/75E, 50H/50E, 25H/25E Main Set 14x50 Swim in :35 (5%) on :50 7x25 Swim in :17 (10%) on :30 2x100 Swim in 1:14 (CS) on 1:25 200 Swim in 2:30–2:33 on 2:45 (Z2) 10x50 Swim in :35 (5%) on :50 Cool Down 3x25 Press Your Buoy Drill – Take 5s 100 Choice",60,2553
17,Speed and Power #2,3500,"Warm Up 500 as: - 200 Swim @50–70% - 4x25 Kick – Take 5s - 100 Pull @60–70% - 4x25 FAST Swim – Take 5–10s Drill Set 6x50 as 25 Press Your Buoy Drill / 25 Swim – Take 5–10s Pre-Set 500 Swim as 100H/100E, 75H/75E, 50H/50E, 25H/25E Main Set 16x50 Swim in :35 (5%) on :50 8x25 Swim in :17 (10%) on :30 2x100 Swim in 1:14 (CS) on 1:25 200 Swim in 2:30–2:33 on 2:45 (Z2) 12x50 Swim in :35 (5%) on :50 Cool Down 4x25 Press Your Buoy Drill – Take 5s 100 Choice",70,2978
18,Speed and Power #3,2000,"Warm Up 500 as: - 200 Swim @50-70% - 2x25 Kick - Take 5s - 100 Pull @60-70% - 2x25 Swim, sight every 6 strokes - Take 5-10s Drill Set 3x50 Swim - Take 10s, as: - ODDS: @70% br3 - EVENS: Build from 70% to 90% Pre-Set 6x50 - Take 10-15s, as: - ODDS: Swim @70% w/ OVER-Kick - EVENS: Pull @70-80% Main Set 2x300 Swim in 3:45–3:49 (Z2) - Take 15s 2x200 Pull, as: - ODDS: @80% - EVENS: Negative split 3x50 Swim in :35 (5%) on :50 Cool Down 1x50 EASY Swim br3 - Take 10s 100 Choice",40,1702
18,Speed and Power #3,2500,"Warm Up 500 as: - 200 Swim @50-70% - 3x25 Kick - Take 5s - 100 Pull @60-70% - 3x25 Swim, sight every 6 strokes - Take 5-10s Drill Set 4x50 Swim - Take 10s, as: - ODDS: @70% br3 - EVENS: Build from 70% to 90% Pre-Set 7x50 - Take 10-15s, as: - ODDS: Swim @70% w/ OVER-Kick - EVENS: Pull @70-80% Main Set 2x300 Swim in 3:45–3:49 (Z2) - Take 15s 3x200 Pull, as: - ODDS: @80% - EVENS: Negative split 4x50 Swim in :35 (5%) on :50 Cool Down 1x50 EASY Swim br3 - Take 10s 100 Choice",50,2128
18,Speed and Power #3,3000,"Warm Up 500 as: - 200 Swim @50-70% - 3x25 Kick - Take 5s - 100 Pull @60-70% - 3x25 Swim, sight every 6 strokes - Take 5-10s Drill Set 5x50 Swim - Take 10s, as: - ODDS: @70% br3 - EVENS: Build from 70% to 90% Pre-Set 9x50 - Take 10-15s, as: - ODDS: Swim @70% w/ OVER-Kick - EVENS: Pull @70-80% Main Set 3x300 Swim in 3:45–3:49 (Z2) - Take 15s 3x200 Pull, as: - ODDS: @80% - EVENS: Negative split 5x50 Swim in :35 (5%) on :50 Cool Down 2x50 EASY Swim br3 - Take 10s 100 Choice",60,2553
18,Speed and Power #3,3500,"Warm Up 500 as: - 200 Swim @50-70% - 4x25 Kick - Take 5s - 100 Pull @60-70% - 4x25 Swim, sight every 6 strokes - Take 5-10s Drill Set 6x50 Swim - Take 10s, as: - ODDS: @70% br3 - EVENS: Build from 70% to 90% Pre-Set 10x50 - Take 10-15s, as: - ODDS: Swim @70% w/ OVER-Kick - EVENS: Pull @70-80% Main Set 3x300 Swim in 3:45–3:49 (Z2) - Take 15s 4x200 Pull, as: - ODDS: @80% - EVENS: Negative split 6x50 Swim in :35 (5%) on :50 Cool Down 2x50 EASY Swim br3 - Take 10s 100 Choice",70,2978
19,Speed and Power #4,2000,"Warm Up 700 as: - 200 Swim @50-60% - 200 Pull @60-70% - 2x25 Kick - Take 5s - 200 Swim @70% Drill Set 6x(25 FIST Drill / 25 Swim) - Take 10s Pre-Set 6x(25 Swim w/ OVER-Kick / 25 Swim limit kick) - Take 10s 6x(25 Press Your Buoy Drill / 25 Swim) - Take 10s Main Set 7x50 Swim in :33 (10%) on :50 100 EASY Pull 3x100 Swim on 1:25, as: #1 in 1:15 (Z2) #2 in 1:14 (CS) #3 in 1:10 (5%) #4 in 1:15 (Z2) #5 in 1:07 (10%) 100 EASY Pull 1x200 Paddles @80% - Take 15s Cool Down 2x25 FIST Drill 100 Choice",40,1702
19,Speed and Power #4,2500,"Warm Up 700 as: - 200 Swim @50-60% - 200 Pull @60-70% - 3x25 Kick - Take 5s - 200 Swim @70% Drill Set 6x(25 FIST Drill / 25 Swim) - Take 10s Pre-Set 6x(25 Swim w/ OVER-Kick / 25 Swim limit kick) - Take 10s 6x(25 Press Your Buoy Drill / 25 Swim) - Take 10s Main Set 9x50 Swim in :33 (10%) on :50 100 EASY Pull 4x100 Swim on 1:25, as: #1 in 1:15 (Z2) #2 in 1:14 (CS) #3 in 1:10 (5%) #4 in 1:15 (Z2) #5 in 1:07 (10%) 100 EASY Pull 1x200 Paddles @80% - Take 15s Cool Down 3x25 FIST Drill 100 Choice",50,2128
19,Speed and Power #4,3000,"Warm Up 700 as: - 200 Swim @50-60% - 200 Pull @60-70% - 3x25 Kick - Take 5s - 200 Swim @70% Drill Set 6x(25 FIST Drill / 25 Swim) - Take 10s Pre-Set 6x(25 Swim w/ OVER-Kick / 25 Swim limit kick) - Take 10s 6x(25 Press Your Buoy Drill / 25 Swim) - Take 10s Main Set 10x50 Swim in :33 (10%) on :50 100 EASY Pull 4x100 Swim on 1:25, as: #1 in 1:15 (Z2) #2 in 1:14 (CS) #3 in 1:10 (5%) #4 in 1:15 (Z2) #5 in 1:07 (10%) 100 EASY Pull 2x200 Paddles @80% - Take 15s Cool Down 3x25 FIST Drill 100 Choice",60,2553
19,Speed and Power #4,3500,"Warm Up 700 as: - 200 Swim @50-60% - 200 Pull @60-70% - 4x25 Kick - Take 5s - 200 Swim @70% Drill Set 6x(25 FIST Drill / 25 Swim) - Take 10s Pre-Set 6x(25 Swim w/ OVER-Kick / 25 Swim limit kick) - Take 10s 6x(25 Press Your Buoy Drill / 25 Swim) - Take 10s Main Set 12x50 Swim in :33 (10%) on :50 100 EASY Pull 5x100 Swim on 1:25, as: #1 in 1:15 (Z2) #2 in 1:14 (CS) #3 in 1:10 (5%) #4 in 1:15 (Z2) #5 in 1:07 (10%) 100 EASY Pull 2x200 Paddles @80% - Take 15s Cool Down 4x25 FIST Drill 100 Choice",70,2978
20,Speed and Power #5,2000,"Warm Up 900 as: - 200 Swim @50-70% - 200 Pull @70% - 5x25 Swim, descend 1-4, 5-8 - Take 5-10s - 3x50 Swim in :59 (Z2) on 1:10 Drill Set 5x50 - Take 10s, as: - ODDS: 25 FIST Drill / 25 Swim - EVENS: 25 HORNS Drill / 25 Swim Pre-Set 5x50 Swim in :37 (CS) on :50 Main Set 2x50 Swim in :33 (10%) on :50 1x300 Swim in 3:45–3:39 (Z2) on 3:55 100 EASY 2x100 Swim on 1:30 as: - ODDS: in 1:07 (10%) - EVENS: in 1:14 (CS) 100 EASY 5x25 in :17 (10%) on :30 Cool Down 50 FIST Drill 50 HORNS Drill 100 EASY Swim",40,1702
20,Speed and Power #5,2500,"Warm Up 900 as: - 200 Swim @50-70% - 200 Pull @70% - 6x25 Swim, descend 1-4, 5-8 - Take 5-10s - 4x50 Swim in :59 (Z2) on 1:10 Drill Set 6x50 - Take 10s, as: - ODDS: 25 FIST Drill / 25 Swim - EVENS: 25 HORNS Drill / 25 Swim Pre-Set 6x50 Swim in :37 (CS) on :50 Main Set 3x50 Swim in :33 (10%) on :50 1x300 Swim in 3:45–3:39 (Z2) on 3:55 100 EASY 3x100 Swim on 1:30 as: - ODDS: in 1:07 (10%) - EVENS: in 1:14 (CS) 100 EASY 6x25 in :17 (10%) on :30 Cool Down 50 FIST Drill 50 HORNS Drill 100 EASY Swim",50,2128
20,Speed and Power #5,3000,"Warm Up 900 as: - 200 Swim @50-70% - 200 Pull @70% - 7x25 Swim, descend 1-4, 5-8 - Take 5-10s - 5x50 Swim in :59 (Z2) on 1:10 Drill Set 7x50 - Take 10s, as: - ODDS: 25 FIST Drill / 25 Swim - EVENS: 25 HORNS Drill / 25 Swim Pre-Set 7x50 Swim in :37 (CS) on :50 Main Set 3x50 Swim in :33 (10%) on :50 2x300 Swim in 3:45–3:39 (Z2) on 3:55 100 EASY 3x100 Swim on 1:30 as: - ODDS: in 1:07 (10%) - EVENS: in 1:14 (CS) 100 EASY 7x25 in :17 (10%) on :30 Cool Down 50 FIST Drill 50 HORNS Drill 100 EASY Swim",60,2553
20,Speed and Power #5,3500,"Warm Up 900 as: - 200 Swim @50-70% - 200 Pull @70% - 8x25 Swim, descend 1-4, 5-8 - Take 5-10s - 6x50 Swim in :59 (Z2) on 1:10 Drill Set 8x50 - Take 10s, as: - ODDS: 25 FIST Drill / 25 Swim - EVENS: 25 HORNS Drill / 25 Swim Pre-Set 8x50 Swim in :37 (CS) on :50 Main Set 4x50 Swim in :33 (10%) on :50 2x300 Swim in 3:45–3:39 (Z2) on 3:55 100 EASY 4x100 Swim on 1:30 as: - ODDS: in 1:07 (10%) - EVENS: in 1:14 (CS) 100 EASY 8x25 in :17 (10%) on :30 Cool Down 50 FIST Drill 50 HORNS Drill 100 EASY Swim",70,2978
21,Speed and Power #6,2000,"Warm Up 600 as: - 200 Swim @50-70% - 2x25 Kick - Take 5-10s - 2x25 Swim FAST - Take 10s - 200 Pull @70% Drill Set 3x50 - Take 10s, as: - ODDS: 25 Single-arm Drill (Left) / 25 Single-arm Drill (Right) - EVENS: 25 Catch Up Drill / 25 Swim Pre-Set One Times Through... 25 Kick HARD (use a buoy as the board) 50 Pull @80% - Take 15s Main Set 7x25 Swim in :17 (10%) on :30 7x50 Swim in :35 (5%) on :50 2x400 Swim in 5:01–5:06 (Z2) on 5:25 Cool Down 100 Backstroke - STRETCH it out 100 Choice",40,1702
21,Speed and Power #6,2500,"Warm Up 600 as: - 200 Swim @50-70% - 3x25 Kick - Take 5-10s - 3x25 Swim FAST - Take 10s - 200 Pull @70% Drill Set 4x50 - Take 10s, as: - ODDS: 25 Single-arm Drill (Left) / 25 Single-arm Drill (Right) - EVENS: 25 Catch Up Drill / 25 Swim Pre-Set One Times Through... 25 Kick HARD (use a buoy as the board) 50 Pull @80% - Take 15s Main Set 9x25 Swim in :17 (10%) on :30 9x50 Swim in :35 (5%) on :50 2x400 Swim in 5:01–5:06 (Z2) on 5:25 Cool Down 100 Backstroke - STRETCH it out 100 Choice",50,2128
21,Speed and Power #6,3000,"Warm Up 600 as: - 200 Swim @50-70% - 3x25 Kick - Take 5-10s - 3x25 Swim FAST - Take 10s - 200 Pull @70% Drill Set 5x50 - Take 10s, as: - ODDS: 25 Single-arm Drill (Left) / 25 Single-arm Drill (Right) - EVENS: 25 Catch Up Drill / 25 Swim Pre-Set Three Times Through... 25 Kick HARD (use a buoy as the board) 50 Pull @80% - Take 15s Main Set 10x25 Swim in :17 (10%) on :30 10x50 Swim in :35 (5%) on :50 3x400 Swim in 5:01–5:06 (Z2) on 5:25 Cool Down 100 Backstroke - STRETCH it out 100 Choice",60,2553
21,Speed and Power #6,3500,"Warm Up 600 as: - 200 Swim @50-70% - 4x25 Kick - Take 5-10s - 4x25 Swim FAST - Take 10s - 200 Pull @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Single-arm Drill (Left) / 25 Single-arm Drill (Right) - EVENS: 25 Catch Up Drill / 25 Swim Pre-Set Four Times Through... 25 Kick HARD (use a buoy as the board) 50 Pull @80% - Take 15s Main Set 12x25 Swim in :17 (10%) on :30 12x50 Swim in :35 (5%) on :50 3x400 Swim in 5:01–5:06 (Z2) on 5:25 Cool Down 100 Backstroke - STRETCH it out 100 Choice",70,2978
22,Speed and Power #7,2000,"Warm Up 700 as: - 200 Swim @50-70% - 200 Pull @70% - 2x25 Kick - Take 10s - 2x50 Swim - Take 10s, descend 1-3, 4 EASY Drill Set 3x50 as 25 Scull / 25 Swim - Take 10s Pre-Set One Times Through… - 50 Pull @90 - Take 10s - 50 EASY Pull - Take 10s Main Set 6x50 Swim in :33 (10%) on :50 100 EASY Pull 3x100 Swim in 1:10 (5%) on 1:25 100 EASY Pull 2x200 Swim in 2:27–2:30 (CS) on 2:45 100 EASY Pull Cool Down 100 Choice",40,1702
